"TOA5","Pinyon3","CR1000X","12171","CR1000X.Std.03.02","CPU:PinyonSensorsDec11.CR1X","539","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Min","PTemp_C_TMn","PTemp_C_Max","PTemp_C_TMx","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn"
"TS","RN","Volts","Deg C","","Deg C","","Deg C","","Deg C","","%","","%",""
"","","Min","Min","TMn","Max","TMx","Max","TMx","Min","TMn","Max","TMx","Min","TMn"
"2020-07-11 00:00:00",212,12.51,18.92,"2020-07-10 05:10:00",45.59,"2020-07-10 12:30:00",38.43,"2020-07-10 14:40:00",19.48,"2020-07-10 05:00:00",21.36,"2020-07-11 00:00:00",2.341,"2020-07-10 03:20:00"
"2020-07-12 00:00:00",213,12.52,25.13,"2020-07-11 04:40:00",53.89,"2020-07-11 11:30:00",43.21,"2020-07-11 12:00:00",25.14,"2020-07-11 03:50:00",31.58,"2020-07-11 20:30:00",10.28,"2020-07-11 12:00:00"
"2020-07-13 00:00:00",214,12.51,23.13,"2020-07-12 05:10:00",53.16,"2020-07-12 14:40:00",42.4,"2020-07-12 13:40:00",24.15,"2020-07-12 02:50:00",34.05,"2020-07-12 02:50:00",8.59,"2020-07-12 14:00:00"
"2020-07-14 00:00:00",215,12.51,24.64,"2020-07-14 00:00:00",47.57,"2020-07-13 10:00:00",35,"2020-07-13 13:20:00",22.68,"2020-07-13 22:40:00",18.9,"2020-07-13 18:40:00",5.443,"2020-07-13 23:00:00"
"2020-07-15 00:00:00",216,12.5,22.41,"2020-07-14 05:10:00",43.43,"2020-07-14 12:10:00",33.43,"2020-07-14 13:40:00",20.76,"2020-07-14 21:20:00",34.56,"2020-07-14 20:00:00",2.142,"2020-07-14 05:40:00"
"2020-07-16 00:00:00",217,12.5,19.57,"2020-07-15 05:20:00",44.98,"2020-07-15 09:40:00",36.73,"2020-07-15 13:20:00",20.29,"2020-07-15 05:00:00",32.11,"2020-07-15 19:20:00",7.292,"2020-07-15 01:40:00"
"2020-07-17 00:00:00",218,12.5,16.72,"2020-07-16 05:10:00",44.46,"2020-07-16 09:20:00",36.7,"2020-07-16 12:50:00",18.37,"2020-07-16 04:00:00",35.32,"2020-07-16 20:00:00",10.12,"2020-07-16 07:50:00"
"2020-07-18 00:00:00",219,12.49,18.32,"2020-07-17 05:00:00",45.61,"2020-07-17 09:10:00",38.09,"2020-07-17 15:00:00",16.23,"2020-07-17 04:40:00",37.64,"2020-07-17 05:10:00",13.02,"2020-07-17 15:40:00"
"2020-07-19 00:00:00",220,12.5,20.81,"2020-07-18 05:10:00",45.44,"2020-07-18 11:20:00",38.22,"2020-07-18 15:40:00",22.6,"2020-07-18 00:10:00",26.68,"2020-07-18 18:50:00",6.236,"2020-07-18 07:40:00"
"2020-07-20 00:00:00",221,12.49,20.67,"2020-07-19 05:10:00",48.61,"2020-07-19 11:20:00",34.32,"2020-07-19 12:10:00",21.38,"2020-07-19 02:30:00",17.41,"2020-07-19 01:00:00",5.116,"2020-07-19 12:40:00"
"2020-07-21 00:00:00",222,12.49,21.64,"2020-07-20 05:10:00",48.13,"2020-07-20 13:30:00",39.45,"2020-07-20 14:20:00",22.51,"2020-07-20 04:20:00",27.97,"2020-07-20 19:30:00",5.601,"2020-07-20 02:10:00"
"2020-07-22 00:00:00",223,12.49,19.23,"2020-07-21 05:20:00",46.07,"2020-07-21 10:50:00",37.13,"2020-07-21 15:30:00",17.94,"2020-07-21 23:50:00",42.49,"2020-07-21 19:40:00",4.755,"2020-07-21 22:40:00"
"2020-07-23 00:00:00",224,12.49,14.42,"2020-07-22 05:20:00",42.25,"2020-07-22 11:30:00",34.06,"2020-07-22 13:50:00",10.96,"2020-07-22 04:40:00",50.01,"2020-07-22 05:30:00",4.975,"2020-07-22 00:40:00"
"2020-07-24 00:00:00",225,12.48,17.69,"2020-07-23 03:40:00",43.81,"2020-07-23 09:10:00",34.98,"2020-07-23 14:30:00",16.79,"2020-07-23 00:20:00",35.36,"2020-07-23 19:50:00",3.691,"2020-07-23 07:40:00"
"2020-07-25 00:00:00",226,12.47,14.8,"2020-07-24 05:20:00",41.88,"2020-07-24 10:20:00",35.73,"2020-07-24 14:20:00",12.08,"2020-07-24 05:10:00",49.07,"2020-07-24 20:30:00",21.01,"2020-07-24 00:10:00"
"2020-07-26 00:00:00",227,12.47,14.9,"2020-07-25 05:20:00",42.28,"2020-07-25 10:10:00",35.96,"2020-07-25 14:30:00",13.46,"2020-07-25 05:10:00",58.83,"2020-07-25 05:10:00",10.65,"2020-07-25 14:30:00"
"2020-07-27 00:00:00",228,12.47,17.57,"2020-07-26 05:20:00",46.8,"2020-07-26 10:30:00",36.42,"2020-07-26 12:00:00",18.76,"2020-07-26 05:00:00",36.74,"2020-07-26 21:00:00",11.85,"2020-07-26 12:00:00"
"2020-07-28 00:00:00",229,12.47,17.5,"2020-07-27 05:20:00",45.14,"2020-07-27 12:10:00",38.02,"2020-07-27 15:10:00",15.93,"2020-07-27 05:20:00",40.27,"2020-07-27 05:00:00",10.09,"2020-07-27 15:10:00"
"2020-07-29 00:00:00",230,12.47,17.51,"2020-07-28 05:30:00",46.44,"2020-07-28 10:50:00",39.31,"2020-07-28 15:00:00",16.19,"2020-07-28 05:10:00",31.09,"2020-07-28 19:50:00",4.735,"2020-07-28 23:50:00"
"2020-07-30 00:00:00",231,12.47,17.94,"2020-07-29 03:10:00",50.13,"2020-07-29 11:50:00",38.34,"2020-07-29 13:50:00",19.2,"2020-07-29 01:00:00",26.71,"2020-07-29 20:40:00",2.717,"2020-07-29 02:30:00"
"2020-07-31 00:00:00",232,12.47,23.13,"2020-07-30 01:30:00",48.47,"2020-07-30 11:40:00",40.22,"2020-07-30 13:20:00",23.08,"2020-07-30 00:20:00",23.44,"2020-07-31 00:00:00",8.5,"2020-07-30 10:40:00"
"2020-08-01 00:00:00",233,12.47,24.3,"2020-07-31 05:20:00",53.88,"2020-07-31 13:10:00",42.62,"2020-07-31 13:20:00",24.94,"2020-07-31 03:40:00",30.95,"2020-07-31 03:40:00",10.24,"2020-07-31 13:20:00"
"2020-08-02 00:00:00",234,12.47,24.78,"2020-08-01 05:30:00",48.76,"2020-08-01 09:10:00",39.47,"2020-08-01 14:30:00",24.59,"2020-08-01 05:10:00",43.77,"2020-08-01 09:20:00",3.795,"2020-08-01 15:20:00"
"2020-08-03 00:00:00",235,12.47,23.75,"2020-08-02 05:20:00",48.21,"2020-08-02 12:40:00",37.13,"2020-08-02 14:40:00",23.24,"2020-08-02 21:40:00",25.29,"2020-08-02 18:40:00",1.191,"2020-08-02 02:00:00"
"2020-08-04 00:00:00",236,12.46,19.01,"2020-08-03 05:30:00",51.65,"2020-08-03 11:40:00",39.32,"2020-08-03 13:20:00",20.01,"2020-08-03 05:10:00",20.74,"2020-08-03 19:50:00",6.132,"2020-08-03 07:10:00"
"2020-08-05 00:00:00",237,12.45,22.13,"2020-08-04 05:20:00",45.6,"2020-08-04 12:00:00",33.18,"2020-08-04 12:00:00",21.44,"2020-08-04 20:40:00",26.09,"2020-08-04 19:40:00",6.06,"2020-08-05 00:00:00"
"2020-08-06 00:00:00",238,12.45,20.74,"2020-08-05 05:20:00",44.47,"2020-08-05 11:50:00",31.93,"2020-08-05 12:20:00",19.1,"2020-08-05 23:00:00",42.27,"2020-08-05 19:20:00",6.102,"2020-08-05 00:30:00"
"2020-08-07 00:00:00",239,12.44,18.16,"2020-08-06 05:30:00",41.35,"2020-08-06 13:10:00",29.01,"2020-08-06 11:40:00",17.81,"2020-08-06 05:20:00",29.19,"2020-08-06 00:20:00",6.232,"2020-08-06 10:00:00"
"2020-08-08 00:00:00",240,12.44,14.28,"2020-08-07 05:30:00",45.92,"2020-08-07 13:30:00",34.92,"2020-08-07 11:50:00",15.99,"2020-08-07 05:10:00",28.19,"2020-08-07 20:00:00",4.271,"2020-08-07 12:50:00"
"2020-08-09 00:00:00",241,12.44,17,"2020-08-08 04:40:00",44.54,"2020-08-08 13:10:00",38.2,"2020-08-08 13:20:00",16.9,"2020-08-08 03:50:00",29.71,"2020-08-08 20:40:00",6.633,"2020-08-08 13:20:00"
"2020-08-10 00:00:00",242,12.44,15.98,"2020-08-09 05:30:00",44.57,"2020-08-09 12:40:00",38.34,"2020-08-09 14:50:00",17.91,"2020-08-09 01:10:00",34.25,"2020-08-09 19:50:00",5.881,"2020-08-09 14:50:00"
"2020-08-11 00:00:00",243,12.44,17.46,"2020-08-10 05:30:00",45.88,"2020-08-10 13:00:00",37.88,"2020-08-10 12:00:00",19.91,"2020-08-10 05:20:00",28.24,"2020-08-10 00:40:00",2.474,"2020-08-10 14:20:00"
"2020-08-12 00:00:00",244,12.44,20.37,"2020-08-11 05:20:00",46.9,"2020-08-11 10:20:00",36.46,"2020-08-11 13:20:00",19.42,"2020-08-11 04:50:00",25.22,"2020-08-11 13:00:00",2.311,"2020-08-11 09:30:00"
"2020-08-13 00:00:00",245,12.43,17.96,"2020-08-12 04:50:00",47.39,"2020-08-12 11:00:00",39.31,"2020-08-12 14:00:00",18.37,"2020-08-12 03:50:00",28.73,"2020-08-12 21:50:00",5.599,"2020-08-12 00:30:00"
"2020-08-14 00:00:00",246,12.44,25.62,"2020-08-14 00:00:00",46.86,"2020-08-13 10:50:00",39.98,"2020-08-13 15:40:00",23.3,"2020-08-13 23:40:00",28.43,"2020-08-13 23:40:00",11.02,"2020-08-13 15:40:00"
"2020-08-15 00:00:00",247,12.43,20.41,"2020-08-14 05:30:00",48.55,"2020-08-14 11:20:00",40.01,"2020-08-14 11:40:00",20.8,"2020-08-14 03:50:00",34.13,"2020-08-14 05:40:00",11.06,"2020-08-14 11:40:00"
"2020-08-16 00:00:00",248,12.43,21.69,"2020-08-15 05:10:00",51.52,"2020-08-15 10:50:00",43.64,"2020-08-15 12:30:00",21.1,"2020-08-15 02:30:00",46.22,"2020-08-15 14:50:00",9.86,"2020-08-15 12:30:00"
"2020-08-17 00:00:00",249,12.43,21.15,"2020-08-16 05:30:00",49.16,"2020-08-16 12:50:00",43.74,"2020-08-16 13:20:00",19.94,"2020-08-16 04:30:00",66.37,"2020-08-16 04:10:00",9.73,"2020-08-16 10:30:00"
"2020-08-18 00:00:00",250,12.43,24.69,"2020-08-17 01:20:00",48.78,"2020-08-17 12:00:00",41.19,"2020-08-17 13:00:00",22.56,"2020-08-17 23:00:00",50.07,"2020-08-17 23:00:00",17.02,"2020-08-17 13:00:00"
"2020-08-19 00:00:00",251,12.42,22.92,"2020-08-18 05:40:00",49.25,"2020-08-18 11:00:00",42.18,"2020-08-18 11:30:00",20.88,"2020-08-18 05:20:00",61.08,"2020-08-18 05:00:00",15.59,"2020-08-18 14:00:00"
"2020-08-20 00:00:00",252,12.42,24.19,"2020-08-19 05:40:00",49.04,"2020-08-19 11:00:00",38.92,"2020-08-19 09:50:00",23.16,"2020-08-20 00:00:00",43.58,"2020-08-19 00:40:00",13.43,"2020-08-19 15:00:00"
"2020-08-21 00:00:00",253,12.41,21.57,"2020-08-20 05:30:00",49.48,"2020-08-20 11:20:00",39.18,"2020-08-20 12:30:00",19.84,"2020-08-21 00:00:00",62.76,"2020-08-20 23:00:00",17.12,"2020-08-20 09:20:00"
"2020-08-22 00:00:00",254,12.41,21.34,"2020-08-21 05:20:00",46.89,"2020-08-21 09:30:00",35.4,"2020-08-21 11:40:00",18.95,"2020-08-21 01:00:00",90.5,"2020-08-21 05:50:00",23.94,"2020-08-21 09:20:00"
"2020-08-23 00:00:00",255,12.41,21.91,"2020-08-22 05:40:00",44.3,"2020-08-22 11:20:00",32.98,"2020-08-22 11:40:00",19.2,"2020-08-22 05:20:00",91,"2020-08-22 05:20:00",31.41,"2020-08-22 14:30:00"
"2020-08-24 00:00:00",256,12.41,19.87,"2020-08-23 05:40:00",46.12,"2020-08-23 12:30:00",38.29,"2020-08-23 12:20:00",19.5,"2020-08-23 02:40:00",68.85,"2020-08-23 03:20:00",23.61,"2020-08-23 12:20:00"
"2020-08-25 00:00:00",257,12.41,20.95,"2020-08-24 05:40:00",48.39,"2020-08-24 11:30:00",37.22,"2020-08-24 11:10:00",21.46,"2020-08-24 05:30:00",66.45,"2020-08-24 13:50:00",19.24,"2020-08-24 11:10:00"
"2020-08-26 00:00:00",258,12.4,19.92,"2020-08-25 05:50:00",49.28,"2020-08-25 10:10:00",40.91,"2020-08-25 12:50:00",21.24,"2020-08-25 05:50:00",36.25,"2020-08-25 20:00:00",9.93,"2020-08-25 14:00:00"
"2020-08-27 00:00:00",259,12.4,22.56,"2020-08-26 03:20:00",49.91,"2020-08-26 13:30:00",36.5,"2020-08-26 13:40:00",23.91,"2020-08-26 03:20:00",30.73,"2020-08-26 21:30:00",9.12,"2020-08-26 10:50:00"
"2020-08-28 00:00:00",260,12.4,23.19,"2020-08-27 04:30:00",51.09,"2020-08-27 12:40:00",36.05,"2020-08-27 12:30:00",22.81,"2020-08-27 23:00:00",18.97,"2020-08-27 22:00:00",5.35,"2020-08-27 08:00:00"
"2020-08-29 00:00:00",261,12.4,22.75,"2020-08-28 05:40:00",52.81,"2020-08-28 13:10:00",38.18,"2020-08-28 12:20:00",23.69,"2020-08-28 03:50:00",21.82,"2020-08-28 19:20:00",7.415,"2020-08-28 12:20:00"
"2020-08-30 00:00:00",262,12.39,21.13,"2020-08-30 00:00:00",44.89,"2020-08-29 11:20:00",33.89,"2020-08-29 12:10:00",20.53,"2020-08-29 22:50:00",20.53,"2020-08-29 20:40:00",6.746,"2020-08-29 23:40:00"
"2020-08-31 00:00:00",263,12.39,12.5,"2020-08-30 05:50:00",42.76,"2020-08-30 10:40:00",33.8,"2020-08-30 14:10:00",8.73,"2020-08-30 05:20:00",61.18,"2020-08-30 22:30:00",5.381,"2020-08-30 07:00:00"
"2020-09-01 00:00:00",264,12.38,15.55,"2020-08-31 05:40:00",42.22,"2020-08-31 10:40:00",32.3,"2020-08-31 12:20:00",12.95,"2020-08-31 03:40:00",79.68,"2020-08-31 03:50:00",16.43,"2020-08-31 15:50:00"
"2020-09-02 00:00:00",265,12.38,20.46,"2020-09-02 00:00:00",46.59,"2020-09-01 10:00:00",35.97,"2020-09-01 15:50:00",18.39,"2020-09-01 23:20:00",32.68,"2020-09-01 22:30:00",13.4,"2020-09-01 08:10:00"
"2020-09-03 00:00:00",266,12.38,16,"2020-09-02 05:50:00",46.41,"2020-09-02 11:20:00",36.1,"2020-09-02 13:40:00",16.69,"2020-09-02 03:40:00",40.93,"2020-09-02 03:40:00",10.33,"2020-09-02 10:10:00"
"2020-09-04 00:00:00",267,12.38,16.06,"2020-09-03 05:50:00",45.72,"2020-09-03 11:00:00",39.59,"2020-09-03 13:30:00",15.18,"2020-09-03 05:20:00",39.61,"2020-09-03 00:10:00",9.55,"2020-09-03 13:30:00"
"2020-09-05 00:00:00",268,12.38,18.1,"2020-09-04 05:50:00",46.64,"2020-09-04 10:40:00",41.23,"2020-09-04 13:20:00",17.58,"2020-09-04 05:30:00",37.47,"2020-09-04 05:30:00",9.51,"2020-09-04 13:10:00"
"2020-09-06 00:00:00",269,12.38,20.04,"2020-09-05 05:50:00",49.05,"2020-09-05 11:00:00",42.24,"2020-09-05 11:30:00",19.57,"2020-09-05 05:10:00",29.63,"2020-09-05 00:50:00",6.834,"2020-09-05 11:30:00"
"2020-09-07 00:00:00",270,12.38,20.86,"2020-09-06 05:40:00",51.76,"2020-09-06 12:20:00",44.32,"2020-09-06 13:20:00",20.51,"2020-09-06 03:20:00",26.01,"2020-09-06 03:40:00",6.161,"2020-09-06 11:20:00"
"2020-09-08 00:00:00",271,12.38,20.91,"2020-09-07 05:30:00",47.65,"2020-09-07 11:00:00",42.58,"2020-09-07 11:50:00",22.15,"2020-09-07 03:50:00",22.39,"2020-09-07 18:20:00",4.808,"2020-09-07 11:50:00"
"2020-09-09 00:00:00",272,12.37,17.78,"2020-09-09 00:00:00",38.93,"2020-09-08 12:30:00",32.03,"2020-09-08 14:00:00",14.08,"2020-09-09 00:00:00",34.93,"2020-09-08 10:20:00",8.88,"2020-09-08 20:20:00"
"2020-09-10 00:00:00",273,12.36,11.57,"2020-09-09 06:00:00",40.47,"2020-09-09 11:20:00",28.7,"2020-09-09 14:00:00",9.09,"2020-09-09 05:50:00",28.08,"2020-09-09 06:00:00",5.892,"2020-09-09 14:00:00"
"2020-09-11 00:00:00",274,12.35,9.29,"2020-09-10 06:00:00",39.08,"2020-09-10 11:40:00",31.55,"2020-09-10 12:40:00",6.794,"2020-09-10 05:30:00",28.06,"2020-09-10 05:30:00",5.431,"2020-09-10 12:40:00"
"2020-09-12 00:00:00",275,12.35,9.49,"2020-09-11 05:50:00",37.81,"2020-09-11 13:00:00",31.72,"2020-09-11 14:30:00",9.8,"2020-09-11 01:00:00",26.4,"2020-09-11 22:30:00",6.899,"2020-09-11 11:30:00"
"2020-09-13 00:00:00",276,12.34,9.84,"2020-09-12 05:50:00",39.51,"2020-09-12 12:40:00",33.07,"2020-09-12 14:10:00",9.22,"2020-09-12 04:50:00",30.89,"2020-09-12 01:10:00",7.248,"2020-09-12 14:10:00"
"2020-09-14 00:00:00",277,12.35,10.51,"2020-09-13 05:50:00",39.19,"2020-09-13 13:10:00",31.47,"2020-09-13 13:40:00",10.49,"2020-09-13 04:30:00",32.92,"2020-09-13 23:50:00",6.718,"2020-09-13 13:50:00"
"2020-09-15 00:00:00",278,12.35,12.46,"2020-09-14 05:50:00",39.88,"2020-09-14 11:50:00",35.29,"2020-09-14 11:40:00",11.98,"2020-09-14 03:30:00",43.38,"2020-09-14 05:40:00",10.79,"2020-09-14 11:40:00"
"2020-09-16 00:00:00",279,12.35,16.08,"2020-09-15 06:00:00",43.34,"2020-09-15 11:00:00",36.28,"2020-09-15 14:30:00",16.26,"2020-09-15 05:40:00",25.95,"2020-09-15 01:00:00",8.04,"2020-09-15 12:20:00"
"2020-09-17 00:00:00",280,12.35,15.29,"2020-09-16 05:30:00",45.79,"2020-09-16 11:00:00",38.64,"2020-09-16 14:10:00",16.71,"2020-09-16 05:30:00",24.21,"2020-09-16 05:40:00",6.565,"2020-09-16 12:00:00"
"2020-09-18 00:00:00",281,12.35,15.63,"2020-09-17 05:50:00",45.19,"2020-09-17 11:10:00",34.18,"2020-09-17 14:00:00",18.51,"2020-09-17 03:50:00",15.03,"2020-09-17 21:30:00",6.521,"2020-09-17 10:30:00"
"2020-09-19 00:00:00",282,12.35,19.36,"2020-09-18 06:00:00",48.97,"2020-09-18 11:00:00",37.41,"2020-09-18 14:00:00",18.71,"2020-09-19 00:00:00",24.28,"2020-09-18 20:20:00",7.654,"2020-09-18 13:20:00"
"2020-09-20 00:00:00",283,12.34,19.61,"2020-09-19 06:00:00",46.31,"2020-09-19 12:20:00",32.48,"2020-09-19 12:30:00",18.31,"2020-09-19 00:10:00",37.82,"2020-09-20 00:00:00",12.48,"2020-09-19 11:40:00"
"2020-09-21 00:00:00",284,12.34,18.16,"2020-09-20 02:20:00",42.81,"2020-09-20 12:00:00",34.42,"2020-09-20 14:20:00",15.91,"2020-09-20 01:50:00",43.38,"2020-09-20 01:50:00",14.9,"2020-09-20 11:00:00"
"2020-09-22 00:00:00",285,12.34,17.75,"2020-09-21 05:50:00",43.28,"2020-09-21 11:40:00",32.7,"2020-09-21 12:20:00",20.05,"2020-09-21 05:50:00",31.83,"2020-09-21 19:40:00",15.83,"2020-09-21 12:20:00"
"2020-09-23 00:00:00",286,12.34,18.23,"2020-09-22 06:00:00",48.33,"2020-09-22 12:20:00",35.24,"2020-09-22 13:20:00",17.9,"2020-09-22 05:40:00",32.54,"2020-09-22 04:10:00",11.58,"2020-09-22 13:20:00"
"2020-09-24 00:00:00",287,12.33,14.18,"2020-09-23 06:00:00",43.58,"2020-09-23 12:00:00",35.56,"2020-09-23 14:00:00",12.46,"2020-09-23 05:30:00",40.43,"2020-09-23 05:30:00",9.26,"2020-09-23 14:00:00"
"2020-09-25 00:00:00",288,12.33,13.44,"2020-09-24 06:00:00",44.16,"2020-09-24 11:40:00",34.56,"2020-09-24 14:30:00",12.47,"2020-09-24 05:40:00",34.85,"2020-09-24 05:40:00",10.6,"2020-09-24 13:00:00"
"2020-09-26 00:00:00",289,12.33,16.03,"2020-09-25 06:00:00",42.84,"2020-09-25 11:00:00",32.44,"2020-09-25 13:30:00",17.24,"2020-09-25 20:50:00",33.89,"2020-09-25 19:50:00",3.373,"2020-09-25 08:30:00"
"2020-09-27 00:00:00",290,12.32,10.57,"2020-09-26 06:00:00",41.96,"2020-09-26 11:50:00",32.7,"2020-09-26 13:30:00",10.17,"2020-09-26 05:50:00",33.64,"2020-09-26 21:10:00",7.482,"2020-09-26 16:30:00"
"2020-09-28 00:00:00",291,12.32,11.5,"2020-09-27 06:00:00",43.41,"2020-09-27 11:50:00",34.37,"2020-09-27 13:40:00",10.99,"2020-09-27 04:30:00",37.44,"2020-09-27 05:30:00",9.4,"2020-09-27 11:10:00"
"2020-09-29 00:00:00",292,12.32,14.05,"2020-09-28 05:50:00",45.03,"2020-09-28 11:50:00",35.81,"2020-09-28 13:20:00",12.75,"2020-09-28 03:40:00",38.57,"2020-09-28 03:40:00",7.637,"2020-09-28 13:20:00"
"2020-09-30 00:00:00",293,12.32,13.14,"2020-09-29 06:00:00",43.62,"2020-09-29 12:40:00",34.01,"2020-09-29 12:20:00",12.77,"2020-09-29 23:20:00",21.43,"2020-09-29 02:30:00",5.475,"2020-09-29 12:20:00"
"2020-10-01 00:00:00",294,12.31,12.02,"2020-09-30 06:00:00",46.44,"2020-09-30 10:30:00",37.97,"2020-09-30 13:20:00",14.23,"2020-09-30 02:50:00",20.74,"2020-09-30 02:50:00",4.556,"2020-09-30 11:30:00"
"2020-10-02 00:00:00",295,12.31,12.24,"2020-10-01 06:10:00",47.55,"2020-10-01 10:10:00",37.06,"2020-10-01 12:50:00",14.66,"2020-10-01 23:10:00",18.33,"2020-10-01 21:00:00",3.554,"2020-10-01 12:50:00"
"2020-10-03 00:00:00",296,12.31,11.94,"2020-10-02 06:00:00",45.84,"2020-10-02 12:10:00",37.35,"2020-10-02 10:50:00",12.16,"2020-10-02 04:00:00",17.66,"2020-10-02 04:00:00",2.627,"2020-10-02 10:50:00"
"2020-10-04 00:00:00",297,12.3,10.85,"2020-10-03 06:10:00",45.81,"2020-10-03 12:20:00",35.85,"2020-10-03 13:30:00",11.76,"2020-10-03 06:00:00",16.35,"2020-10-03 23:50:00",2.387,"2020-10-03 10:00:00"
"2020-10-05 00:00:00",298,12.3,10.68,"2020-10-04 06:10:00",42.41,"2020-10-04 11:10:00",35.16,"2020-10-04 14:50:00",10.79,"2020-10-04 03:50:00",17.3,"2020-10-04 00:20:00",4.773,"2020-10-04 09:30:00"
"2020-10-06 00:00:00",299,12.31,14.81,"2020-10-05 06:00:00",43.83,"2020-10-05 11:40:00",34.99,"2020-10-05 14:10:00",15.7,"2020-10-05 06:10:00",19.68,"2020-10-05 21:20:00",5.133,"2020-10-05 12:50:00"
"2020-10-07 00:00:00",300,12.3,14.77,"2020-10-06 05:10:00",44.82,"2020-10-06 11:40:00",33.96,"2020-10-06 12:50:00",15.6,"2020-10-06 05:00:00",20.14,"2020-10-06 19:10:00",5.675,"2020-10-06 12:50:00"
"2020-10-08 00:00:00",301,12.3,14.45,"2020-10-07 06:10:00",44.1,"2020-10-07 11:20:00",30.65,"2020-10-07 09:20:00",17.14,"2020-10-07 05:30:00",38.93,"2020-10-07 21:40:00",8.56,"2020-10-07 09:20:00"
"2020-10-09 00:00:00",302,12.3,14.31,"2020-10-08 06:20:00",45.73,"2020-10-08 12:00:00",28.15,"2020-10-08 13:00:00",15.6,"2020-10-08 22:10:00",56.43,"2020-10-08 19:50:00",2.211,"2020-10-08 10:20:00"
"2020-10-10 00:00:00",303,12.29,13.04,"2020-10-09 03:10:00",42.61,"2020-10-09 12:50:00",26.55,"2020-10-09 12:30:00",13.32,"2020-10-09 02:50:00",40.96,"2020-10-09 18:20:00",11.46,"2020-10-09 12:40:00"
"2020-10-11 00:00:00",304,12.28,11,"2020-10-10 03:10:00",41.77,"2020-10-10 11:50:00",25.73,"2020-10-10 10:50:00",12.96,"2020-10-10 02:20:00",54.25,"2020-10-10 18:10:00",15.49,"2020-10-10 13:00:00"
"2020-10-12 00:00:00",305,12.29,14.05,"2020-10-12 00:00:00",41.65,"2020-10-11 11:10:00",26.34,"2020-10-11 14:00:00",11.89,"2020-10-11 23:30:00",36.83,"2020-10-11 22:00:00",14.29,"2020-10-11 14:10:00"
"2020-10-13 00:00:00",306,12.29,10.66,"2020-10-12 05:40:00",44.12,"2020-10-12 12:00:00",28.6,"2020-10-12 15:20:00",11.86,"2020-10-12 05:00:00",36.85,"2020-10-12 05:00:00",9.4,"2020-10-12 15:40:00"
"2020-10-14 00:00:00",307,12.28,11.52,"2020-10-13 06:10:00",45.07,"2020-10-13 11:50:00",30.11,"2020-10-13 13:20:00",14.21,"2020-10-13 23:50:00",27.36,"2020-10-13 02:10:00",8.81,"2020-10-13 08:40:00"
"2020-10-15 00:00:00",308,12.28,10.04,"2020-10-14 06:20:00",45.77,"2020-10-14 11:40:00",30.8,"2020-10-14 12:50:00",12.91,"2020-10-14 00:40:00",25.01,"2020-10-14 00:40:00",5.07,"2020-10-14 15:50:00"
"2020-10-16 00:00:00",309,12.28,12.07,"2020-10-15 06:00:00",45.95,"2020-10-15 11:00:00",31.1,"2020-10-15 13:40:00",16.15,"2020-10-15 05:30:00",24.05,"2020-10-15 04:20:00",7.222,"2020-10-15 11:40:00"
"2020-10-17 00:00:00",310,12.29,14.62,"2020-10-17 00:00:00",45.28,"2020-10-16 10:50:00",29.27,"2020-10-16 13:40:00",14.61,"2020-10-16 20:40:00",16.43,"2020-10-16 20:40:00",7.425,"2020-10-16 13:40:00"
"2020-10-18 00:00:00",311,12.27,12.02,"2020-10-17 06:20:00",45,"2020-10-17 11:10:00",29.75,"2020-10-17 12:30:00",14.99,"2020-10-17 01:30:00",24.13,"2020-10-17 19:00:00",5.812,"2020-10-17 11:40:00"
"2020-10-19 00:00:00",312,12.28,17.01,"2020-10-19 00:00:00",46.97,"2020-10-18 12:30:00",29.99,"2020-10-18 13:20:00",17.6,"2020-10-18 20:10:00",24.84,"2020-10-18 23:50:00",6.556,"2020-10-18 11:00:00"
"2020-10-20 00:00:00",313,12.27,11.85,"2020-10-19 06:20:00",45.25,"2020-10-19 10:50:00",29.28,"2020-10-19 12:20:00",15.02,"2020-10-19 03:30:00",27.18,"2020-10-19 02:20:00",8.31,"2020-10-19 16:00:00"
"2020-10-21 00:00:00",314,12.26,10.46,"2020-10-20 06:20:00",43.6,"2020-10-20 11:40:00",28.44,"2020-10-20 13:20:00",13.24,"2020-10-20 21:20:00",33.78,"2020-10-20 19:50:00",8.61,"2020-10-20 07:50:00"
"2020-10-22 00:00:00",315,12.26,9.47,"2020-10-21 06:10:00",42.03,"2020-10-21 11:30:00",27,"2020-10-21 12:50:00",11.56,"2020-10-21 03:40:00",31.18,"2020-10-21 22:20:00",12.09,"2020-10-21 09:20:00"
"2020-10-23 00:00:00",316,12.26,11.34,"2020-10-22 06:20:00",43.91,"2020-10-22 12:40:00",27.81,"2020-10-22 11:40:00",12.87,"2020-10-23 00:00:00",55.39,"2020-10-22 17:50:00",3.062,"2020-10-22 10:10:00"
"2020-10-24 00:00:00",317,12.26,6.956,"2020-10-23 06:20:00",38.95,"2020-10-23 11:50:00",23.34,"2020-10-23 14:00:00",9.22,"2020-10-23 06:00:00",51.87,"2020-10-23 19:10:00",9.5,"2020-10-23 03:10:00"
