"TOA5","Pinyon1","CR1000X","12170","CR1000X.Std.03.02","CPU:PinyonSensorsDec11.CR1X","6924","Table2"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Min","PTemp_C_TMn","PTemp_C_Max","PTemp_C_TMx","AirTC_Max","AirTC_TMx","AirTC_Min","AirTC_TMn","RH_Max","RH_TMx","RH_Min","RH_TMn","Rain_mm_Tot"
"TS","RN","Volts","Deg C","","Deg C","","Deg C","","Deg C","","%","","%","","mm"
"","","Min","Min","TMn","Max","TMx","Max","TMx","Min","TMn","Max","TMx","Min","TMn","Tot"
"2020-03-16 00:00:00",94,12.94,3.635,"2020-03-15 06:10:00",17.18,"2020-03-15 16:10:00",12.18,"2020-03-15 12:20:00",3.44,"2020-03-15 23:10:00",84.7,"2020-03-15 23:10:00",49.08,"2020-03-15 15:00:00",0
"2020-03-17 00:00:00",95,12.93,2.387,"2020-03-16 06:30:00",20.34,"2020-03-16 12:10:00",12.04,"2020-03-16 12:20:00",2.688,"2020-03-16 03:40:00",82.7,"2020-03-16 01:20:00",43.89,"2020-03-16 07:20:00",0
"2020-03-18 00:00:00",96,12.93,2.405,"2020-03-17 06:30:00",17.03,"2020-03-17 15:10:00",8.61,"2020-03-17 14:40:00",1.524,"2020-03-17 05:20:00",89.8,"2020-03-17 04:30:00",45.39,"2020-03-17 16:40:00",0
"2020-03-19 00:00:00",97,12.92,0.138,"2020-03-18 04:30:00",8.81,"2020-03-18 14:50:00",5.043,"2020-03-18 14:40:00",-0.028,"2020-03-18 13:10:00",94.6,"2020-03-18 13:40:00",56.93,"2020-03-18 02:10:00",0
"2020-03-20 00:00:00",98,12.96,1.166,"2020-03-19 05:00:00",14.45,"2020-03-19 15:50:00",8.43,"2020-03-19 12:20:00",1.346,"2020-03-19 02:20:00",89.8,"2020-03-19 18:10:00",52.41,"2020-03-19 12:10:00",0
"2020-03-21 00:00:00",99,12.95,0.421,"2020-03-20 06:30:00",20.32,"2020-03-20 11:30:00",9.27,"2020-03-20 14:50:00",0.664,"2020-03-20 22:50:00",84,"2020-03-20 23:10:00",55.45,"2020-03-20 11:20:00",0
"2020-03-22 00:00:00",100,12.94,0.063,"2020-03-21 05:10:00",23.24,"2020-03-21 12:10:00",12.36,"2020-03-21 12:10:00",1.031,"2020-03-21 05:00:00",79.97,"2020-03-21 00:10:00",43.74,"2020-03-21 14:10:00",0
"2020-03-23 00:00:00",101,12.94,1.767,"2020-03-22 06:00:00",26.39,"2020-03-22 13:50:00",13.67,"2020-03-22 13:30:00",2.992,"2020-03-22 05:40:00",90.9,"2020-03-22 22:50:00",33.73,"2020-03-22 08:20:00",0
"2020-03-24 00:00:00",102,12.94,4.67,"2020-03-24 00:00:00",17.91,"2020-03-23 15:20:00",11.36,"2020-03-23 14:40:00",4.57,"2020-03-23 05:50:00",92.4,"2020-03-23 02:00:00",49.62,"2020-03-23 14:50:00",0
"2020-03-25 00:00:00",103,12.94,1.446,"2020-03-24 06:10:00",20.42,"2020-03-24 15:50:00",14.05,"2020-03-24 13:50:00",2.794,"2020-03-24 06:00:00",76.46,"2020-03-24 23:00:00",37.84,"2020-03-24 13:40:00",0
"2020-03-26 00:00:00",104,12.93,3.054,"2020-03-25 06:00:00",16.98,"2020-03-25 15:00:00",10.98,"2020-03-25 14:20:00",2.636,"2020-03-25 22:10:00",88,"2020-03-25 22:10:00",46.03,"2020-03-25 14:10:00",0
"2020-03-27 00:00:00",105,12.94,0.931,"2020-03-27 00:00:00",13.73,"2020-03-26 15:10:00",8.06,"2020-03-26 12:00:00",0.252,"2020-03-27 00:00:00",78.51,"2020-03-26 21:50:00",32.29,"2020-03-26 10:30:00",0
"2020-03-28 00:00:00",106,12.94,-0.569,"2020-03-27 06:10:00",20.29,"2020-03-27 16:40:00",10.6,"2020-03-27 13:50:00",-0.288,"2020-03-27 06:00:00",83.8,"2020-03-27 01:20:00",32.37,"2020-03-27 13:10:00",0
"2020-03-29 00:00:00",107,12.93,-1.809,"2020-03-28 06:00:00",24.81,"2020-03-28 14:50:00",11.65,"2020-03-28 13:30:00",0.281,"2020-03-28 04:40:00",74.37,"2020-03-28 21:40:00",39.5,"2020-03-28 09:00:00",0
"2020-03-30 00:00:00",108,12.93,1.666,"2020-03-29 06:20:00",22.58,"2020-03-29 11:00:00",13.75,"2020-03-29 11:50:00",3.027,"2020-03-29 05:10:00",78.48,"2020-03-29 02:10:00",16.82,"2020-03-29 08:20:00",0
"2020-03-31 00:00:00",109,12.93,-0.931,"2020-03-30 05:50:00",31.12,"2020-03-30 16:00:00",17.04,"2020-03-30 14:40:00",2.531,"2020-03-30 05:20:00",67.86,"2020-03-30 00:20:00",24.32,"2020-03-30 12:30:00",0
"2020-04-01 00:00:00",110,12.92,3.845,"2020-03-31 04:20:00",27.06,"2020-03-31 15:10:00",17.71,"2020-03-31 10:10:00",5.386,"2020-03-31 01:10:00",58.16,"2020-03-31 01:10:00",25.42,"2020-03-31 23:10:00",0
"2020-04-02 00:00:00",111,12.94,9.19,"2020-04-01 02:30:00",32.71,"2020-04-01 16:30:00",21.44,"2020-04-01 11:20:00",9.67,"2020-04-01 23:40:00",59.2,"2020-04-01 20:00:00",20.41,"2020-04-01 11:00:00",0
"2020-04-03 00:00:00",112,12.92,6.17,"2020-04-03 00:00:00",25.9,"2020-04-02 17:00:00",16.78,"2020-04-02 13:50:00",6.049,"2020-04-02 23:50:00",73.73,"2020-04-02 04:30:00",15.56,"2020-04-02 08:50:00",0
"2020-04-04 00:00:00",113,12.91,1.66,"2020-04-03 06:00:00",30.21,"2020-04-03 13:40:00",18.25,"2020-04-03 13:30:00",4.178,"2020-04-03 03:30:00",71.85,"2020-04-03 19:30:00",29.91,"2020-04-03 08:10:00",0
"2020-04-05 00:00:00",114,12.92,5.935,"2020-04-04 05:50:00",23.43,"2020-04-04 15:10:00",17.27,"2020-04-04 12:10:00",5.936,"2020-04-05 00:00:00",81.3,"2020-04-04 22:20:00",30.24,"2020-04-04 10:50:00",0
"2020-04-06 00:00:00",115,12.91,4.59,"2020-04-05 05:50:00",22.71,"2020-04-05 15:00:00",15.79,"2020-04-05 11:50:00",3.895,"2020-04-05 05:40:00",82.6,"2020-04-05 20:00:00",37.06,"2020-04-05 11:30:00",0
"2020-04-07 00:00:00",116,12.92,4.985,"2020-04-06 05:50:00",19.97,"2020-04-06 13:40:00",12.24,"2020-04-06 13:00:00",4.408,"2020-04-06 00:20:00",89.2,"2020-04-06 04:10:00",54.28,"2020-04-06 11:40:00",0
"2020-04-08 00:00:00",117,12.94,5.179,"2020-04-08 00:00:00",15.15,"2020-04-07 13:10:00",9.25,"2020-04-07 15:20:00",4.857,"2020-04-07 23:50:00",90.9,"2020-04-07 17:50:00",67.84,"2020-04-07 08:40:00",0
"2020-04-09 00:00:00",118,12.92,2.009,"2020-04-09 00:00:00",15.53,"2020-04-08 15:10:00",7.721,"2020-04-08 14:40:00",0.105,"2020-04-08 06:20:00",94.5,"2020-04-08 06:50:00",53.58,"2020-04-08 14:40:00",0
"2020-04-10 00:00:00",119,12.94,0.794,"2020-04-09 04:30:00",14.41,"2020-04-09 09:10:00",6.052,"2020-04-09 10:00:00",0.725,"2020-04-09 04:20:00",91.1,"2020-04-09 19:30:00",64.56,"2020-04-09 08:40:00",0
"2020-04-11 00:00:00",120,12.95,3.248,"2020-04-10 03:50:00",9.59,"2020-04-10 12:10:00",5.376,"2020-04-10 11:00:00",2.307,"2020-04-10 02:40:00",92,"2020-04-10 09:20:00",82,"2020-04-10 10:50:00",0
"2020-04-12 00:00:00",121,12.96,4.655,"2020-04-11 00:40:00",28.51,"2020-04-11 15:40:00",15.19,"2020-04-11 14:50:00",3.528,"2020-04-11 00:10:00",91.4,"2020-04-11 02:00:00",35.81,"2020-04-11 13:40:00",0
"2020-04-13 00:00:00",122,12.94,6.827,"2020-04-13 00:00:00",21.41,"2020-04-12 16:20:00",13.69,"2020-04-12 11:20:00",6.398,"2020-04-13 00:00:00",81.8,"2020-04-12 20:20:00",49.81,"2020-04-12 03:10:00",0
"2020-04-14 00:00:00",123,12.94,4.863,"2020-04-13 05:50:00",27.01,"2020-04-13 13:00:00",16.81,"2020-04-13 12:30:00",5.562,"2020-04-13 04:10:00",80.4,"2020-04-13 02:00:00",31.01,"2020-04-13 09:30:00",0
"2020-04-15 00:00:00",124,12.91,5.16,"2020-04-14 23:50:00",31.17,"2020-04-14 16:20:00",16.28,"2020-04-14 14:20:00",5.445,"2020-04-14 22:50:00",71.4,"2020-04-14 02:00:00",17.98,"2020-04-15 00:00:00",0
"2020-04-16 00:00:00",125,12.9,0.096,"2020-04-15 05:30:00",35.02,"2020-04-15 15:40:00",20.15,"2020-04-15 15:40:00",2.86,"2020-04-15 02:40:00",37.27,"2020-04-15 20:30:00",9.96,"2020-04-15 11:30:00",0
"2020-04-17 00:00:00",126,12.92,9.81,"2020-04-16 04:30:00",30.09,"2020-04-16 15:00:00",20.91,"2020-04-16 14:10:00",10.51,"2020-04-16 23:30:00",47.23,"2020-04-16 22:00:00",14.2,"2020-04-16 05:10:00",0
"2020-04-18 00:00:00",127,12.91,6.917,"2020-04-18 00:00:00",23.33,"2020-04-17 14:20:00",15.96,"2020-04-17 11:40:00",5.642,"2020-04-18 00:00:00",79.73,"2020-04-17 22:00:00",17.73,"2020-04-17 03:40:00",0
"2020-04-19 00:00:00",128,12.91,4.769,"2020-04-18 05:30:00",27.64,"2020-04-18 14:50:00",15.94,"2020-04-18 13:40:00",4.833,"2020-04-18 05:10:00",84.2,"2020-04-18 22:50:00",44.08,"2020-04-18 14:10:00",0
"2020-04-20 00:00:00",129,12.92,4.036,"2020-04-19 05:50:00",31.89,"2020-04-19 14:10:00",19.22,"2020-04-19 14:30:00",5.63,"2020-04-19 05:30:00",82.3,"2020-04-19 00:40:00",22.81,"2020-04-19 14:40:00",0
"2020-04-21 00:00:00",130,12.91,6.424,"2020-04-20 05:30:00",32.13,"2020-04-20 17:10:00",19.11,"2020-04-20 12:40:00",6.773,"2020-04-20 05:20:00",68.93,"2020-04-20 21:10:00",15.49,"2020-04-20 14:00:00",0
"2020-04-22 00:00:00",131,12.9,7.941,"2020-04-21 05:10:00",34.6,"2020-04-21 16:30:00",18.61,"2020-04-21 15:20:00",7.273,"2020-04-21 04:50:00",75.49,"2020-04-21 04:30:00",31.13,"2020-04-21 09:00:00",0
"2020-04-23 00:00:00",132,12.9,6.044,"2020-04-22 05:30:00",38.2,"2020-04-22 15:00:00",24.82,"2020-04-22 14:50:00",8.24,"2020-04-22 01:50:00",62.14,"2020-04-22 01:50:00",18.02,"2020-04-22 13:20:00",0
"2020-04-24 00:00:00",133,12.9,9.57,"2020-04-23 05:40:00",40.94,"2020-04-23 16:40:00",26.42,"2020-04-23 16:40:00",13.71,"2020-04-23 05:10:00",46.04,"2020-04-23 19:30:00",11.6,"2020-04-23 08:00:00",0
"2020-04-25 00:00:00",134,12.91,10.66,"2020-04-24 05:40:00",42.22,"2020-04-24 16:00:00",27.46,"2020-04-24 15:20:00",13.05,"2020-04-24 02:30:00",57.2,"2020-04-24 02:30:00",14.74,"2020-04-24 12:50:00",0
"2020-04-26 00:00:00",135,12.9,9.56,"2020-04-25 05:30:00",42.64,"2020-04-25 16:40:00",27.79,"2020-04-25 16:50:00",14.79,"2020-04-25 03:20:00",48.65,"2020-04-25 20:20:00",19.91,"2020-04-25 16:30:00",0
"2020-04-27 00:00:00",136,12.91,14.72,"2020-04-26 04:30:00",34.24,"2020-04-26 14:50:00",28.15,"2020-04-26 12:50:00",16.41,"2020-04-26 04:20:00",37.47,"2020-04-26 02:20:00",12.02,"2020-04-26 18:30:00",0
"2020-04-28 00:00:00",137,12.91,14.16,"2020-04-28 00:00:00",40.96,"2020-04-27 15:40:00",27.34,"2020-04-27 15:10:00",14.44,"2020-04-27 21:50:00",52.23,"2020-04-27 19:30:00",10.18,"2020-04-27 08:10:00",0
"2020-04-29 00:00:00",138,12.89,9.54,"2020-04-28 05:30:00",44.47,"2020-04-28 16:50:00",29.33,"2020-04-28 14:30:00",13.64,"2020-04-28 02:10:00",40.84,"2020-04-28 02:10:00",14.18,"2020-04-28 13:50:00",0
"2020-04-30 00:00:00",139,12.9,10.64,"2020-04-29 05:20:00",43.82,"2020-04-29 16:10:00",29.63,"2020-04-29 15:00:00",14.4,"2020-04-29 01:50:00",46.14,"2020-04-29 01:50:00",18.95,"2020-04-29 22:40:00",0
"2020-05-01 00:00:00",140,12.91,16.93,"2020-05-01 00:00:00",40.78,"2020-04-30 13:40:00",28.72,"2020-04-30 14:40:00",16.72,"2020-05-01 00:00:00",37.08,"2020-04-30 22:00:00",7.134,"2020-04-30 04:40:00",0
"2020-05-02 00:00:00",141,12.91,14.08,"2020-05-01 05:40:00",37.98,"2020-05-01 12:30:00",27.41,"2020-05-01 12:50:00",15.71,"2020-05-02 00:00:00",58.92,"2020-05-01 21:20:00",14.82,"2020-05-01 03:20:00",0
"2020-05-03 00:00:00",142,12.91,13.7,"2020-05-02 05:40:00",33.35,"2020-05-02 14:20:00",24.68,"2020-05-02 13:10:00",13.87,"2020-05-02 05:00:00",54.58,"2020-05-02 00:50:00",14.13,"2020-05-02 13:10:00",0
"2020-05-04 00:00:00",143,12.91,12.93,"2020-05-03 04:20:00",32.51,"2020-05-03 17:40:00",25.18,"2020-05-03 12:40:00",13.95,"2020-05-03 22:20:00",49.67,"2020-05-03 18:50:00",12.68,"2020-05-03 13:10:00",0
"2020-05-05 00:00:00",144,12.9,6.849,"2020-05-04 05:30:00",42.56,"2020-05-04 16:30:00",26.12,"2020-05-04 15:50:00",7.384,"2020-05-04 04:30:00",33.54,"2020-05-04 20:50:00",13.23,"2020-05-04 14:30:00",0
"2020-05-06 00:00:00",145,12.88,7.475,"2020-05-05 05:30:00",45.84,"2020-05-05 16:30:00",29.32,"2020-05-05 15:30:00",13.12,"2020-05-05 01:20:00",32.34,"2020-05-05 19:40:00",8.75,"2020-05-05 12:30:00",0
"2020-05-07 00:00:00",146,12.89,10.46,"2020-05-06 05:30:00",46.86,"2020-05-06 16:30:00",30.65,"2020-05-06 14:20:00",14.08,"2020-05-06 03:40:00",38.24,"2020-05-06 06:10:00",11.94,"2020-05-06 16:30:00",0
"2020-05-08 00:00:00",147,12.89,11.37,"2020-05-07 05:20:00",46.86,"2020-05-07 16:20:00",30.81,"2020-05-07 15:10:00",13.77,"2020-05-07 03:00:00",30.13,"2020-05-07 04:10:00",10.58,"2020-05-07 15:40:00",0
"2020-05-09 00:00:00",148,12.89,12.46,"2020-05-08 05:30:00",46.1,"2020-05-08 15:30:00",29.99,"2020-05-08 12:40:00",14.62,"2020-05-08 03:20:00",34.07,"2020-05-08 04:40:00",6.596,"2020-05-09 00:00:00",0
"2020-05-10 00:00:00",149,12.9,14.84,"2020-05-09 05:00:00",45.67,"2020-05-09 15:10:00",30.37,"2020-05-09 10:10:00",18.47,"2020-05-09 03:40:00",41.98,"2020-05-09 19:10:00",4.937,"2020-05-09 08:40:00",0
"2020-05-11 00:00:00",150,12.9,15.05,"2020-05-10 05:30:00",39.14,"2020-05-10 12:00:00",29.56,"2020-05-10 11:30:00",14.99,"2020-05-10 04:00:00",51.82,"2020-05-10 04:00:00",10.35,"2020-05-10 21:20:00",0
"2020-05-12 00:00:00",151,12.9,13.37,"2020-05-11 05:20:00",34.13,"2020-05-11 15:50:00",24.46,"2020-05-11 12:50:00",12.43,"2020-05-11 22:20:00",65.38,"2020-05-11 19:10:00",4.846,"2020-05-11 01:50:00",0
"2020-05-13 00:00:00",152,12.91,10.48,"2020-05-13 00:00:00",27.26,"2020-05-12 15:10:00",19.83,"2020-05-12 10:40:00",9.21,"2020-05-13 00:00:00",72.9,"2020-05-12 23:40:00",11.19,"2020-05-12 00:50:00",0
"2020-05-14 00:00:00",153,12.93,8.91,"2020-05-13 05:10:00",32.25,"2020-05-13 17:10:00",20.97,"2020-05-13 12:20:00",8.87,"2020-05-13 03:10:00",73.52,"2020-05-13 01:00:00",27.37,"2020-05-13 12:30:00",0
"2020-05-15 00:00:00",154,12.92,11.07,"2020-05-14 04:40:00",36.97,"2020-05-14 16:00:00",23.31,"2020-05-14 12:20:00",11.44,"2020-05-14 03:40:00",66.76,"2020-05-14 19:20:00",20.25,"2020-05-14 12:10:00",0
"2020-05-16 00:00:00",155,12.91,10.02,"2020-05-15 05:30:00",42.95,"2020-05-15 16:30:00",24.85,"2020-05-15 15:10:00",9.99,"2020-05-15 05:00:00",55.61,"2020-05-15 05:00:00",20.82,"2020-05-15 12:20:00",0
"2020-05-17 00:00:00",156,12.89,10.43,"2020-05-16 05:20:00",44.59,"2020-05-16 16:30:00",26.42,"2020-05-16 14:00:00",11.18,"2020-05-16 04:10:00",59.57,"2020-05-16 22:30:00",24.92,"2020-05-16 11:00:00",0
"2020-05-18 00:00:00",157,12.89,14.86,"2020-05-17 04:50:00",37.5,"2020-05-17 16:20:00",27.5,"2020-05-17 12:40:00",14.06,"2020-05-17 22:20:00",60.48,"2020-05-17 21:20:00",16.71,"2020-05-17 10:10:00",0
"2020-05-19 00:00:00",158,12.89,9.75,"2020-05-19 00:00:00",29.76,"2020-05-18 15:40:00",21.54,"2020-05-18 10:20:00",7.53,"2020-05-19 00:00:00",86.3,"2020-05-18 19:50:00",11.54,"2020-05-18 02:30:00",0
"2020-05-20 00:00:00",159,12.89,6.126,"2020-05-19 05:10:00",26.01,"2020-05-19 15:20:00",15.68,"2020-05-19 13:50:00",5.213,"2020-05-19 05:00:00",76.32,"2020-05-19 00:40:00",30.25,"2020-05-19 12:10:00",0
"2020-05-21 00:00:00",160,12.91,3.057,"2020-05-20 05:00:00",39.12,"2020-05-20 17:10:00",20.63,"2020-05-20 15:40:00",4.304,"2020-05-20 04:50:00",64.93,"2020-05-20 02:10:00",18.41,"2020-05-20 15:00:00",0
"2020-05-22 00:00:00",161,12.89,5.941,"2020-05-21 05:10:00",42.61,"2020-05-21 16:40:00",24.61,"2020-05-21 15:20:00",7.475,"2020-05-21 01:50:00",51.97,"2020-05-21 01:50:00",10.12,"2020-05-21 11:20:00",0
"2020-05-23 00:00:00",162,12.89,11.57,"2020-05-22 03:50:00",34.1,"2020-05-22 14:00:00",25.25,"2020-05-22 12:40:00",11.04,"2020-05-22 03:20:00",47.21,"2020-05-22 22:30:00",11.25,"2020-05-22 09:40:00",0
"2020-05-24 00:00:00",163,12.9,10.37,"2020-05-23 05:20:00",41.86,"2020-05-23 16:40:00",23.15,"2020-05-23 15:40:00",10.96,"2020-05-24 00:00:00",52.98,"2020-05-23 19:50:00",18.29,"2020-05-23 13:20:00",0
"2020-05-25 00:00:00",164,12.87,6.579,"2020-05-24 05:10:00",44.65,"2020-05-24 16:10:00",26.76,"2020-05-24 14:50:00",8.06,"2020-05-24 03:40:00",41.02,"2020-05-24 19:40:00",7.738,"2020-05-24 12:00:00",0
"2020-05-26 00:00:00",165,12.88,9.58,"2020-05-25 05:10:00",46.68,"2020-05-25 16:40:00",28.83,"2020-05-25 14:50:00",12.85,"2020-05-25 02:50:00",36.16,"2020-05-25 19:10:00",11.26,"2020-05-25 17:00:00",0
"2020-05-27 00:00:00",166,12.88,12.98,"2020-05-26 05:10:00",49.97,"2020-05-26 16:50:00",32.32,"2020-05-26 15:40:00",16.58,"2020-05-26 03:10:00",39.3,"2020-05-26 20:30:00",9.5,"2020-05-26 13:30:00",0
"2020-05-28 00:00:00",167,12.89,16.39,"2020-05-27 05:20:00",50.42,"2020-05-27 16:30:00",33.28,"2020-05-27 14:40:00",19.82,"2020-05-27 01:10:00",39.25,"2020-05-27 19:20:00",11.88,"2020-05-27 14:00:00",0
"2020-05-29 00:00:00",168,12.89,15.55,"2020-05-28 05:10:00",49.95,"2020-05-28 17:00:00",33.22,"2020-05-28 14:30:00",16.91,"2020-05-29 00:00:00",49.94,"2020-05-29 00:00:00",16.69,"2020-05-28 12:20:00",0
"2020-05-30 00:00:00",169,12.89,13.98,"2020-05-29 05:00:00",48.25,"2020-05-29 15:30:00",30.31,"2020-05-29 13:50:00",15.18,"2020-05-29 04:40:00",55.49,"2020-05-29 04:40:00",19.6,"2020-05-29 17:00:00",0
"2020-05-31 00:00:00",170,12.89,16.19,"2020-05-31 00:00:00",32.35,"2020-05-30 15:50:00",24.9,"2020-05-30 13:00:00",15.16,"2020-05-30 20:10:00",52.65,"2020-05-30 19:10:00",10.13,"2020-05-30 08:10:00",0
"2020-06-01 00:00:00",171,12.94,15,"2020-05-31 05:00:00",45.58,"2020-05-31 14:40:00",28.37,"2020-05-31 15:30:00",16.28,"2020-05-31 02:20:00",40.72,"2020-05-31 20:30:00",13.76,"2020-05-31 05:50:00",0
"2020-06-02 00:00:00",172,12.9,14.6,"2020-06-01 05:10:00",42.3,"2020-06-01 13:30:00",28.06,"2020-06-01 13:30:00",16.43,"2020-06-01 05:00:00",38.32,"2020-06-01 19:30:00",14.6,"2020-06-01 08:30:00",0
"2020-06-03 00:00:00",173,12.91,15.77,"2020-06-02 05:10:00",43.71,"2020-06-02 16:40:00",30.41,"2020-06-02 16:30:00",17.01,"2020-06-02 02:40:00",41.1,"2020-06-02 05:40:00",15.9,"2020-06-02 16:40:00",0
"2020-06-04 00:00:00",174,12.91,16.59,"2020-06-03 05:10:00",46.77,"2020-06-03 13:10:00",33.57,"2020-06-03 14:30:00",19.08,"2020-06-03 05:00:00",35.39,"2020-06-03 20:40:00",11.13,"2020-06-03 10:30:00",0
"2020-06-05 00:00:00",175,12.89,15.61,"2020-06-04 05:00:00",50.03,"2020-06-04 15:20:00",32.74,"2020-06-04 13:50:00",17.94,"2020-06-04 03:10:00",39.23,"2020-06-04 19:50:00",16.61,"2020-06-04 14:50:00",0
"2020-06-06 00:00:00",176,12.89,11.42,"2020-06-06 00:00:00",38.47,"2020-06-05 09:50:00",27.44,"2020-06-05 09:40:00",9.5,"2020-06-06 00:00:00",76.78,"2020-06-06 00:00:00",12.72,"2020-06-05 07:30:00",0
"2020-06-07 00:00:00",177,12.91,10.37,"2020-06-06 04:30:00",25.85,"2020-06-06 17:50:00",19.23,"2020-06-06 12:00:00",9.31,"2020-06-06 03:40:00",81,"2020-06-06 03:30:00",37.88,"2020-06-07 00:00:00",0
"2020-06-08 00:00:00",178,12.94,11.65,"2020-06-07 04:50:00",31.82,"2020-06-07 16:50:00",22.22,"2020-06-07 13:30:00",11.85,"2020-06-07 04:10:00",65.88,"2020-06-07 19:50:00",10.81,"2020-06-07 10:10:00",0
"2020-06-09 00:00:00",179,12.91,6.466,"2020-06-08 04:20:00",38.39,"2020-06-08 17:00:00",20.71,"2020-06-08 14:50:00",6.892,"2020-06-08 03:50:00",22.77,"2020-06-08 07:00:00",6.441,"2020-06-08 12:20:00",0
"2020-06-10 00:00:00",180,12.89,4.698,"2020-06-09 05:00:00",45.12,"2020-06-09 17:10:00",26.03,"2020-06-09 15:00:00",6.05,"2020-06-09 02:30:00",21.95,"2020-06-09 02:30:00",6.048,"2020-06-09 16:10:00",0
"2020-06-11 00:00:00",181,12.89,8.61,"2020-06-10 05:00:00",47.18,"2020-06-10 16:10:00",30.27,"2020-06-10 15:50:00",12.4,"2020-06-10 01:00:00",20.25,"2020-06-10 01:00:00",7.058,"2020-06-10 13:50:00",0
"2020-06-12 00:00:00",182,12.89,13.09,"2020-06-11 05:10:00",49.08,"2020-06-11 16:00:00",32,"2020-06-11 16:00:00",13.86,"2020-06-11 04:40:00",23.28,"2020-06-11 05:50:00",8.68,"2020-06-11 13:10:00",0
"2020-06-13 00:00:00",183,12.89,16.29,"2020-06-13 00:00:00",40.01,"2020-06-12 14:50:00",30.18,"2020-06-12 12:30:00",15.05,"2020-06-12 23:20:00",38.43,"2020-06-12 22:40:00",3.78,"2020-06-12 12:10:00",0
"2020-06-14 00:00:00",184,12.89,14.57,"2020-06-13 02:30:00",34.78,"2020-06-13 16:30:00",24.89,"2020-06-13 13:00:00",14.1,"2020-06-13 02:10:00",51.83,"2020-06-13 19:50:00",7.367,"2020-06-13 09:10:00",0
"2020-06-15 00:00:00",185,12.91,13.15,"2020-06-14 04:50:00",45.25,"2020-06-14 17:00:00",26.6,"2020-06-14 15:10:00",14.31,"2020-06-14 01:20:00",41.11,"2020-06-14 19:50:00",19.01,"2020-06-14 17:10:00",0
"2020-06-16 00:00:00",186,12.89,12.11,"2020-06-15 05:10:00",47.12,"2020-06-15 17:00:00",28.61,"2020-06-15 14:40:00",13.47,"2020-06-15 02:20:00",51.58,"2020-06-15 19:30:00",19.91,"2020-06-15 16:30:00",0
"2020-06-17 00:00:00",187,12.89,17.17,"2020-06-16 05:00:00",35.9,"2020-06-16 17:10:00",27.2,"2020-06-16 10:10:00",17.13,"2020-06-16 20:00:00",61.42,"2020-06-16 19:50:00",17.96,"2020-06-16 22:50:00",0
"2020-06-18 00:00:00",188,12.91,15.64,"2020-06-17 05:00:00",46.15,"2020-06-17 15:50:00",27.45,"2020-06-17 14:40:00",15.74,"2020-06-17 04:20:00",54.79,"2020-06-17 19:30:00",19.56,"2020-06-17 13:10:00",0
"2020-06-19 00:00:00",189,12.89,14.36,"2020-06-18 04:50:00",47.24,"2020-06-18 16:30:00",29.03,"2020-06-18 14:40:00",14.18,"2020-06-18 02:10:00",45.92,"2020-06-18 21:40:00",15.28,"2020-06-18 13:40:00",0
"2020-06-20 00:00:00",190,12.88,14.12,"2020-06-19 05:10:00",47.92,"2020-06-19 16:00:00",30.64,"2020-06-19 15:10:00",14.56,"2020-06-19 03:20:00",45.66,"2020-06-19 03:20:00",15.97,"2020-06-19 15:00:00",0
"2020-06-21 00:00:00",191,12.89,14.92,"2020-06-20 05:00:00",48.86,"2020-06-20 16:10:00",30.7,"2020-06-20 14:40:00",16.13,"2020-06-20 04:30:00",42.73,"2020-06-20 04:30:00",17.4,"2020-06-20 13:20:00",0
"2020-06-22 00:00:00",192,12.87,16.11,"2020-06-21 05:00:00",49.09,"2020-06-21 15:00:00",32.02,"2020-06-21 15:00:00",19.05,"2020-06-21 03:50:00",38.86,"2020-06-21 19:30:00",14.05,"2020-06-21 11:50:00",0
"2020-06-23 00:00:00",193,12.89,16.35,"2020-06-22 05:10:00",50.78,"2020-06-22 17:00:00",32.55,"2020-06-22 14:50:00",18.79,"2020-06-22 04:40:00",40.47,"2020-06-22 22:00:00",13.85,"2020-06-22 07:30:00",0
"2020-06-24 00:00:00",194,12.89,16.39,"2020-06-23 04:30:00",50.93,"2020-06-23 16:20:00",32.33,"2020-06-23 13:00:00",18.64,"2020-06-23 04:10:00",38.5,"2020-06-23 00:10:00",15.31,"2020-06-23 11:40:00",0
"2020-06-25 00:00:00",195,12.89,15.65,"2020-06-24 04:50:00",50.5,"2020-06-24 16:30:00",32.83,"2020-06-24 16:50:00",15.26,"2020-06-24 03:10:00",44.68,"2020-06-24 03:30:00",7.957,"2020-06-24 07:40:00",0
"2020-06-26 00:00:00",196,12.89,18.67,"2020-06-25 05:10:00",43.65,"2020-06-25 11:30:00",33.24,"2020-06-25 12:40:00",20.97,"2020-06-25 03:10:00",29.06,"2020-06-25 21:40:00",8.41,"2020-06-25 03:50:00",0
"2020-06-27 00:00:00",197,12.91,16.24,"2020-06-26 05:10:00",49.13,"2020-06-26 14:40:00",33.72,"2020-06-26 14:30:00",18.31,"2020-06-26 04:50:00",35.39,"2020-06-26 19:20:00",11.9,"2020-06-26 14:30:00",0
"2020-06-28 00:00:00",198,12.89,18.32,"2020-06-27 05:10:00",48.54,"2020-06-27 13:50:00",33.56,"2020-06-27 14:10:00",21.01,"2020-06-27 05:10:00",38.9,"2020-06-27 18:50:00",16.9,"2020-06-27 06:50:00",0
